Mode,Indicator,Date,Week Num,Lowest,Current,Last Year
Aviation,U.S. Domestic Commercial Flights (Departures),11/03/2020,45,6679,13952,26805
Aviation,U.S. Domestic Commercial Flights (Departures),11/04/2020,45,6679,15089,27317
Aviation,U.S. Domestic Commercial Flights (Departures),11/05/2020,45,6679,18151,28918
Aviation,U.S. Domestic Commercial Flights (Departures),11/06/2020,45,6679,17764,28521
Aviation,U.S. Domestic Commercial Flights (Departures),11/07/2020,45,6679,14268,21499
Aviation,U.S. Domestic Commercial Flights (Departures),11/08/2020,46,6679,16695,25831
Aviation,U.S. Domestic Commercial Flights (Departures),11/09/2020,46,6679,16900,25798
Aviation,U.S. Domestic Commercial Flights (Departures),11/10/2020,46,6679,14881,27301
Aviation,U.S. Domestic Commercial Flights (Departures),11/11/2020,46,6679,15507,27922
Aviation,U.S. Domestic Commercial Flights (Departures),11/12/2020,46,6679,18515,28855
Aviation,U.S. Domestic Commercial Flights (Departures),11/13/2020,46,6679,18170,28548
Aviation,U.S. Domestic Commercial Flights (Departures),11/14/2020,46,6679,14699,21419
Aviation,U.S. Domestic Commercial Flights (Departures),11/15/2020,47,6679,16895,25892
Aviation,U.S. Domestic Commercial Flights (Departures),11/16/2020,47,6679,17177,27408
Aviation,U.S. Domestic Commercial Flights (Departures),11/17/2020,47,6679,14978,27594
Aviation,U.S. Domestic Commercial Flights (Departures),11/18/2020,47,6679,16071,28022
Aviation,U.S. Domestic Commercial Flights (Departures),11/19/2020,47,6679,19116,28778
Aviation,U.S. Domestic Commercial Flights (Departures),11/20/2020,47,6679,19529,28773
Aviation,U.S. Domestic Commercial Flights (Departures),11/21/2020,47,6679,17440,23235
Aviation,U.S. Domestic Commercial Flights (Departures),11/22/2020,48,6679,18046,25256
Aviation,U.S. Domestic Commercial Flights (Departures),11/23/2020,48,6679,17193,26069
Aviation,U.S. Domestic Commercial Flights (Departures),11/24/2020,48,6679,19997,28039
Aviation,U.S. Domestic Commercial Flights (Departures),11/25/2020,48,6679,19979,29071
Aviation,U.S. Domestic Commercial Flights (Departures),11/26/2020,48,6679,9355,15732
Aviation,U.S. Domestic Commercial Flights (Departures),11/27/2020,48,6679,15825,20388
Aviation,U.S. Domestic Commercial Flights (Departures),11/28/2020,48,6679,18482,26570
Aviation,U.S. Domestic Commercial Flights (Departures),11/29/2020,49,6679,19810,28053
Aviation,U.S. Domestic Commercial Flights (Departures),11/30/2020,49,6679,19263,27459
Aviation,U.S. Domestic Commercial Flights (Departures),12/01/2020,49,6679,17901,27761
Aviation,U.S. Domestic Commercial Flights (Departures),12/02/2020,49,6679,15779,27862
Aviation,U.S. Domestic Commercial Flights (Departures),12/03/2020,49,6679,17896,29122
Aviation,U.S. Domestic Commercial Flights (Departures),12/04/2020,49,6679,17441,28211
Aviation,U.S. Domestic Commercial Flights (Departures),12/05/2020,49,6679,13581,20720
Aviation,U.S. Domestic Commercial Flights (Departures),12/06/2020,50,6679,15776,25369
Aviation,U.S. Domestic Commercial Flights (Departures),12/07/2020,50,6679,16311,26785
Aviation,U.S. Domestic Commercial Flights (Departures),12/08/2020,50,6679,14914,27303
Aviation,U.S. Domestic Commercial Flights (Departures),12/09/2020,50,6679,15541,27880
Aviation,U.S. Domestic Commercial Flights (Departures),12/10/2020,50,6679,18015,29134
Aviation,U.S. Domestic Commercial Flights (Departures),12/11/2020,50,6679,17477,28411
Aviation,U.S. Domestic Commercial Flights (Departures),12/12/2020,50,6679,13625,20925
Aviation,U.S. Domestic Commercial Flights (Departures),12/13/2020,51,6679,15858,25080
Aviation,U.S. Domestic Commercial Flights (Departures),12/14/2020,51,6679,16421,26792
Aviation,U.S. Domestic Commercial Flights (Departures),12/15/2020,51,6679,15515,26948
Aviation,U.S. Domestic Commercial Flights (Departures),12/16/2020,51,6679,15508,28197
Aviation,U.S. Domestic Commercial Flights (Departures),12/17/2020,51,6679,18919,29419
Aviation,U.S. Domestic Commercial Flights (Departures),12/18/2020,51,6679,20713,29447
Aviation,U.S. Domestic Commercial Flights (Departures),12/19/2020,51,6679,19503,26631
Aviation,U.S. Domestic Commercial Flights (Departures),12/20/2020,52,6679,18771,26907
Aviation,U.S. Domestic Commercial Flights (Departures),12/21/2020,52,6679,19179,27514
Aviation,U.S. Domestic Commercial Flights (Departures),12/22/2020,52,6679,20230,22554
Aviation,U.S. Domestic Commercial Flights (Departures),12/23/2020,52,6679,20644,19751
Aviation,U.S. Domestic Commercial Flights (Departures),12/24/2020,52,6679,15039,27817
Aviation,U.S. Domestic Commercial Flights (Departures),12/25/2020,52,6679,10979,27861
Aviation,U.S. Domestic Commercial Flights (Departures),12/26/2020,52,6679,18182,24966
Aviation,U.S. Domestic Commercial Flights (Departures),12/27/2020,53,6679,18525,25711
Aviation,U.S. Domestic Commercial Flights (Departures),12/28/2020,53,6679,18515,26365
Aviation,U.S. Domestic Commercial Flights (Departures),12/29/2020,53,6679,19350,23119
Aviation,U.S. Domestic Commercial Flights (Departures),12/30/2020,53,6679,19876,27113
Aviation,U.S. Domestic Commercial Flights (Departures),12/31/2020,53,6679,14964,26388
Aviation,U.S. Domestic Commercial Flights (Departures),01/01/2021,53,6679,12999,26043
Aviation,U.S. Domestic Commercial Flights (Departures),01/02/2021,53,6679,18530,21706
Aviation,U.S. Domestic Commercial Flights (Departures),01/03/2021,2.21,6679,19113,24117
Aviation,U.S. Domestic Commercial Flights (Departures),01/04/2021,2.21,6679,18435,25652
Aviation,U.S. Domestic Commercial Flights (Departures),01/05/2021,2.21,6679,16158,25227
Aviation,U.S. Domestic Commercial Flights (Departures),01/06/2021,2.21,6679,15909,25746
Aviation,U.S. Domestic Commercial Flights (Departures),01/07/2021,2.21,6679,17609,26678
Aviation,U.S. Domestic Commercial Flights (Departures),01/08/2021,2.21,6679,17123,26142
Aviation,U.S. Domestic Commercial Flights (Departures),01/09/2021,2.21,6679,13845,19078
Aviation,U.S. Domestic Commercial Flights (Departures),01/10/2021,3.21,6679,15428,22374
Aviation,U.S. Domestic Commercial Flights (Departures),01/11/2021,3.21,6679,15853,25143
Aviation,U.S. Domestic Commercial Flights (Departures),01/12/2021,3.21,6679,14936,24941
Aviation,U.S. Domestic Commercial Flights (Departures),01/13/2021,3.21,6679,15280,25572
Aviation,U.S. Domestic Commercial Flights (Departures),01/14/2021,3.21,6679,17726,26933
Aviation,U.S. Domestic Commercial Flights (Departures),01/15/2021,3.21,6679,17441,26494
Aviation,U.S. Domestic Commercial Flights (Departures),01/16/2021,3.21,6679,13566,17378
Aviation,U.S. Domestic Commercial Flights (Departures),01/17/2021,4.21,6679,14959,19648
Aviation,U.S. Domestic Commercial Flights (Departures),01/18/2021,4.21,6679,16241,24720
Aviation,U.S. Domestic Commercial Flights (Departures),01/19/2021,4.21,6679,14914,24154
Aviation,U.S. Domestic Commercial Flights (Departures),01/20/2021,4.21,6679,15281,25355
Aviation,U.S. Domestic Commercial Flights (Departures),01/21/2021,4.21,6679,17606,26471
Aviation,U.S. Domestic Commercial Flights (Departures),01/22/2021,4.21,6679,17198,26372
Aviation,U.S. Domestic Commercial Flights (Departures),01/23/2021,4.21,6679,13538,19536
Aviation,U.S. Domestic Commercial Flights (Departures),01/24/2021,5.21,6679,15810,23153
Aviation,U.S. Domestic Commercial Flights (Departures),01/25/2021,5.21,6679,15618,23782
Aviation,U.S. Domestic Commercial Flights (Departures),01/26/2021,5.21,6679,14501,24144
Aviation,U.S. Domestic Commercial Flights (Departures),01/27/2021,5.21,6679,15291,23283
Aviation,U.S. Domestic Commercial Flights (Departures),01/28/2021,5.21,6679,17396,25006
Aviation,U.S. Domestic Commercial Flights (Departures),01/29/2021,5.21,6679,17367,26168
Aviation,U.S. Domestic Commercial Flights (Departures),01/30/2021,5.21,6679,13556,19089
Aviation,U.S. Domestic Commercial Flights (Departures),01/31/2021,6.21,6679,15285,20933
Aviation,U.S. Domestic Commercial Flights (Departures),02/01/2021,6.21,6679,14319,25576
Aviation,U.S. Domestic Commercial Flights (Departures),02/02/2021,6.21,6679,14272,24743
Aviation,U.S. Domestic Commercial Flights (Departures),02/03/2021,6.21,6679,15392,25547
Aviation,U.S. Domestic Commercial Flights (Departures),02/04/2021,6.21,6679,17533,26376
Aviation,U.S. Domestic Commercial Flights (Departures),02/05/2021,6.21,6679,17407,26198
Aviation,U.S. Domestic Commercial Flights (Departures),02/06/2021,6.21,6679,13834,19304
Aviation,U.S. Domestic Commercial Flights (Departures),02/07/2021,7.21,6679,14941,22862
Aviation,U.S. Domestic Commercial Flights (Departures),02/08/2021,7.21,6679,16547,24601
Aviation,U.S. Domestic Commercial Flights (Departures),02/09/2021,7.21,6679,15043,23259
Aviation,U.S. Domestic Commercial Flights (Departures),02/10/2021,7.21,6679,15648,26023
Aviation,U.S. Domestic Commercial Flights (Departures),02/11/2021,7.21,6679,18194,27474
Aviation,U.S. Domestic Commercial Flights (Departures),02/12/2021,7.21,6679,18639,27255
Aviation,U.S. Domestic Commercial Flights (Departures),02/13/2021,7.21,6679,14084,20240
Aviation,U.S. Domestic Commercial Flights (Departures),02/14/2021,8.21,6679,13530,21455
Aviation,U.S. Domestic Commercial Flights (Departures),02/15/2021,8.21,6679,13367,25865
Aviation,U.S. Domestic Commercial Flights (Departures),02/16/2021,8.21,6679,12441,26571
Aviation,U.S. Domestic Commercial Flights (Departures),02/17/2021,8.21,6679,13517,24907
Aviation,U.S. Domestic Commercial Flights (Departures),02/18/2021,8.21,6679,15159,26939
Aviation,U.S. Domestic Commercial Flights (Departures),02/19/2021,8.21,6679,17185,26843
Aviation,U.S. Domestic Commercial Flights (Departures),02/20/2021,8.21,6679,14960,20434
Aviation,U.S. Domestic Commercial Flights (Departures),02/21/2021,9.21,6679,17164,23134
Aviation,U.S. Domestic Commercial Flights (Departures),02/22/2021,9.21,6679,17335,24898
Aviation,U.S. Domestic Commercial Flights (Departures),02/23/2021,9.21,6679,15981,26183
Aviation,U.S. Domestic Commercial Flights (Departures),02/24/2021,9.21,6679,16501,26758
Aviation,U.S. Domestic Commercial Flights (Departures),02/25/2021,9.21,6679,18934,27532
Aviation,U.S. Domestic Commercial Flights (Departures),02/26/2021,9.21,6679,18753,27107
Aviation,U.S. Domestic Commercial Flights (Departures),02/27/2021,9.21,6679,14881,21050
Aviation,U.S. Domestic Commercial Flights (Departures),02/28/2021,10.21,6679,17304,23879
Aviation,U.S. Domestic Commercial Flights (Departures),03/01/2021,10.21,6679,17537,25747
Aviation,U.S. Domestic Commercial Flights (Departures),03/02/2021,10.21,6679,16127,26730
Aviation,U.S. Domestic Commercial Flights (Departures),03/03/2021,10.21,6679,16829,27124
Aviation,U.S. Domestic Commercial Flights (Departures),03/04/2021,10.21,6679,20065,28138
Aviation,U.S. Domestic Commercial Flights (Departures),03/05/2021,10.21,6679,19751,27791
Aviation,U.S. Domestic Commercial Flights (Departures),03/06/2021,10.21,6679,16519,22306
Aviation,U.S. Domestic Commercial Flights (Departures),03/07/2021,11.21,6679,18913,25167
Aviation,U.S. Domestic Commercial Flights (Departures),03/08/2021,11.21,6679,19383,26867
Aviation,U.S. Domestic Commercial Flights (Departures),03/09/2021,11.21,6679,17771,27277
Aviation,U.S. Domestic Commercial Flights (Departures),03/10/2021,11.21,6679,18407,25927
Aviation,U.S. Domestic Commercial Flights (Departures),03/11/2021,11.21,6679,21520,27454
Aviation,U.S. Domestic Commercial Flights (Departures),03/12/2021,11.21,6679,21422,27852
Aviation,U.S. Domestic Commercial Flights (Departures),03/13/2021,11.21,6679,17604,22451
Aviation,U.S. Domestic Commercial Flights (Departures),03/14/2021,12.21,6679,17967,25339
Aviation,U.S. Domestic Commercial Flights (Departures),03/15/2021,12.21,6679,19118,26711
Aviation,U.S. Domestic Commercial Flights (Departures),03/16/2021,12.21,6679,19138,27227
Aviation,U.S. Domestic Commercial Flights (Departures),03/17/2021,12.21,6679,19203,27616
Aviation,U.S. Domestic Commercial Flights (Departures),03/18/2021,12.21,6679,21613,28175
Aviation,U.S. Domestic Commercial Flights (Departures),03/19/2021,12.21,6679,21438,27725
Aviation,U.S. Domestic Commercial Flights (Departures),03/20/2021,12.21,6679,18651,22415
Aviation,U.S. Domestic Commercial Flights (Departures),03/21/2021,13.21,6679,20063,25429
Aviation,U.S. Domestic Commercial Flights (Departures),03/22/2021,13.21,6679,20200,26800
Aviation,U.S. Domestic Commercial Flights (Departures),03/23/2021,13.21,6679,19289,27219
Aviation,U.S. Domestic Commercial Flights (Departures),03/24/2021,13.21,6679,19856,27560
Aviation,U.S. Domestic Commercial Flights (Departures),03/25/2021,13.21,6679,21662,28209
Aviation,U.S. Domestic Commercial Flights (Departures),03/26/2021,13.21,6679,21217,27648
Aviation,U.S. Domestic Commercial Flights (Departures),03/27/2021,13.21,6679,18509,22324
Aviation,U.S. International Commercial Flights (Departures),01/01/2020,1,,4241,4709
Aviation,U.S. International Commercial Flights (Departures),01/02/2020,1,,4553,4645
Aviation,U.S. International Commercial Flights (Departures),01/03/2020,1,,4621,4727
Aviation,U.S. International Commercial Flights (Departures),01/04/2020,1,,4991,5026
Aviation,U.S. International Commercial Flights (Departures),01/05/2020,2,,4703,4636
Aviation,U.S. International Commercial Flights (Departures),01/06/2020,2,,4366,4383
Aviation,U.S. International Commercial Flights (Departures),01/07/2020,2,,4025,4065
Aviation,U.S. International Commercial Flights (Departures),01/08/2020,2,,4127,4153
Aviation,U.S. International Commercial Flights (Departures),01/09/2020,2,,4170,4308
Aviation,U.S. International Commercial Flights (Departures),01/10/2020,2,,4194,4383
Aviation,U.S. International Commercial Flights (Departures),01/11/2020,2,,4472,4619
Aviation,U.S. International Commercial Flights (Departures),01/12/2020,3,,4166,4361
Aviation,U.S. International Commercial Flights (Departures),01/13/2020,3,,4045,4200
Aviation,U.S. International Commercial Flights (Departures),01/14/2020,3,,3793,3914
Aviation,U.S. International Commercial Flights (Departures),01/15/2020,3,,3955,4103
Aviation,U.S. International Commercial Flights (Departures),01/16/2020,3,,4101,4314
Aviation,U.S. International Commercial Flights (Departures),01/17/2020,3,,4163,4394
Aviation,U.S. International Commercial Flights (Departures),01/18/2020,3,,4338,4386
Aviation,U.S. International Commercial Flights (Departures),01/19/2020,4,,4150,4117
Aviation,U.S. International Commercial Flights (Departures),01/20/2020,4,,4074,4161
Aviation,U.S. International Commercial Flights (Departures),01/21/2020,4,,3760,3832
Aviation,U.S. International Commercial Flights (Departures),01/22/2020,4,,3921,3963
Aviation,U.S. International Commercial Flights (Departures),01/23/2020,4,,4076,4172
Aviation,U.S. International Commercial Flights (Departures),01/24/2020,4,,4131,4338
Aviation,U.S. International Commercial Flights (Departures),01/25/2020,4,,4416,4558
Aviation,U.S. International Commercial Flights (Departures),01/26/2020,5,,4190,4308
Aviation,U.S. International Commercial Flights (Departures),01/27/2020,5,,3998,3946
Aviation,U.S. International Commercial Flights (Departures),01/28/2020,5,,3665,3710
Aviation,U.S. International Commercial Flights (Departures),01/29/2020,5,,3883,3835
Aviation,U.S. International Commercial Flights (Departures),01/30/2020,5,,4075,4038
Aviation,U.S. International Commercial Flights (Departures),01/31/2020,5,,4150,4233
Aviation,U.S. International Commercial Flights (Departures),02/01/2020,5,,4399,4516
Aviation,U.S. International Commercial Flights (Departures),02/02/2020,6,,4100,4223
Aviation,U.S. International Commercial Flights (Departures),02/03/2020,6,,3963,4073
Aviation,U.S. International Commercial Flights (Departures),02/04/2020,6,,3604,3785
Aviation,U.S. International Commercial Flights (Departures),02/05/2020,6,,3818,3801
Aviation,U.S. International Commercial Flights (Departures),02/06/2020,6,,3910,4108
Aviation,U.S. International Commercial Flights (Departures),02/07/2020,6,,3915,4229
Aviation,U.S. International Commercial Flights (Departures),02/08/2020,6,,4300,4518
Aviation,U.S. International Commercial Flights (Departures),02/09/2020,7,,3970,4275
Aviation,U.S. International Commercial Flights (Departures),02/10/2020,7,,3871,4083
Aviation,U.S. International Commercial Flights (Departures),02/11/2020,7,,3647,3481
Aviation,U.S. International Commercial Flights (Departures),02/12/2020,7,,3841,3817
Aviation,U.S. International Commercial Flights (Departures),02/13/2020,7,,4002,4263
Aviation,U.S. International Commercial Flights (Departures),02/14/2020,7,,4181,4432
Aviation,U.S. International Commercial Flights (Departures),02/15/2020,7,,4554,4736
Aviation,U.S. International Commercial Flights (Departures),02/16/2020,8,,4167,4341
Aviation,U.S. International Commercial Flights (Departures),02/17/2020,8,,4067,4243
Aviation,U.S. International Commercial Flights (Departures),02/18/2020,8,,3793,4044
Aviation,U.S. International Commercial Flights (Departures),02/19/2020,8,,3966,4003
Aviation,U.S. International Commercial Flights (Departures),02/20/2020,8,,4105,4306
Aviation,U.S. International Commercial Flights (Departures),02/21/2020,8,,4161,4455
Aviation,U.S. International Commercial Flights (Departures),02/22/2020,8,,4601,4775
Aviation,U.S. International Commercial Flights (Departures),02/23/2020,9,,4247,4387
Aviation,U.S. International Commercial Flights (Departures),02/24/2020,9,,4069,4243
Aviation,U.S. International Commercial Flights (Departures),02/25/2020,9,,3847,4087
Aviation,U.S. International Commercial Flights (Departures),02/26/2020,9,,3950,4134
Aviation,U.S. International Commercial Flights (Departures),02/27/2020,9,,3952,4379
Aviation,U.S. International Commercial Flights (Departures),02/28/2020,9,,4177,4463
Aviation,U.S. International Commercial Flights (Departures),02/29/2020,9,,4570,4788
Aviation,U.S. International Commercial Flights (Departures),03/01/2020,10,,4253,4450
Aviation,U.S. International Commercial Flights (Departures),03/02/2020,10,,4077,4286
Aviation,U.S. International Commercial Flights (Departures),03/03/2020,10,,3892,4159
Aviation,U.S. International Commercial Flights (Departures),03/04/2020,10,,4003,4234
Aviation,U.S. International Commercial Flights (Departures),03/05/2020,10,,4157,4443
Aviation,U.S. International Commercial Flights (Departures),03/06/2020,10,,4248,4528
Aviation,U.S. International Commercial Flights (Departures),03/07/2020,10,,4697,4902
Aviation,U.S. International Commercial Flights (Departures),03/08/2020,11,,4293,4588
Aviation,U.S. International Commercial Flights (Departures),03/09/2020,11,,4059,4428
Aviation,U.S. International Commercial Flights (Departures),03/10/2020,11,,3912,4208
Aviation,U.S. International Commercial Flights (Departures),03/11/2020,11,,4004,4257
Aviation,U.S. International Commercial Flights (Departures),03/12/2020,11,,4124,4408
Aviation,U.S. International Commercial Flights (Departures),03/13/2020,11,,4161,4469
Aviation,U.S. International Commercial Flights (Departures),03/14/2020,11,,4520,4889
Aviation,U.S. International Commercial Flights (Departures),03/15/2020,12,4019,4019,4510
Aviation,U.S. International Commercial Flights (Departures),03/16/2020,12,3600,3600,4350
Aviation,U.S. International Commercial Flights (Departures),03/17/2020,12,3197,3197,4123
Aviation,U.S. International Commercial Flights (Departures),03/18/2020,12,3121,3121,4300
Aviation,U.S. International Commercial Flights (Departures),03/19/2020,12,3003,3003,4419
Aviation,U.S. International Commercial Flights (Departures),03/20/2020,12,2786,2786,4407
Aviation,U.S. International Commercial Flights (Departures),03/21/2020,12,2786,2899,4834
Aviation,U.S. International Commercial Flights (Departures),03/22/2020,13,2284,2284,4532
Aviation,U.S. International Commercial Flights (Departures),03/23/2020,13,1597,1597,4404
Aviation,U.S. International Commercial Flights (Departures),03/24/2020,13,1305,1305,4150
Aviation,U.S. International Commercial Flights (Departures),03/25/2020,13,1164,1164,4347
Aviation,U.S. International Commercial Flights (Departures),03/26/2020,13,1003,1003,4448
Aviation,U.S. International Commercial Flights (Departures),03/27/2020,13,895,895,4517
Aviation,U.S. International Commercial Flights (Departures),03/28/2020,13,843,843,4900
Aviation,U.S. International Commercial Flights (Departures),03/29/2020,14,680,680,4619
Aviation,U.S. International Commercial Flights (Departures),03/30/2020,14,624,624,4404
Aviation,U.S. International Commercial Flights (Departures),03/31/2020,14,624,626,4181
Aviation,U.S. International Commercial Flights (Departures),04/01/2020,14,571,571,4336
Aviation,U.S. International Commercial Flights (Departures),04/02/2020,14,534,534,4457
Aviation,U.S. International Commercial Flights (Departures),04/03/2020,14,534,558,4481
Aviation,U.S. International Commercial Flights (Departures),04/04/2020,14,523,523,4804
Aviation,U.S. International Commercial Flights (Departures),04/05/2020,15,510,510,4530
Aviation,U.S. International Commercial Flights (Departures),04/06/2020,15,471,471,4306
Aviation,U.S. International Commercial Flights (Departures),04/07/2020,15,432,432,4146
Aviation,U.S. International Commercial Flights (Departures),04/08/2020,15,432,452,4270
Aviation,U.S. International Commercial Flights (Departures),04/09/2020,15,431,431,4397
Aviation,U.S. International Commercial Flights (Departures),04/10/2020,15,407,407,4508
Aviation,U.S. International Commercial Flights (Departures),04/11/2020,15,393,393,4767
Aviation,U.S. International Commercial Flights (Departures),04/12/2020,16,362,362,4434
Aviation,U.S. International Commercial Flights (Departures),04/13/2020,16,362,394,4311
Aviation,U.S. International Commercial Flights (Departures),04/14/2020,16,362,387,4158
Aviation,U.S. International Commercial Flights (Departures),04/15/2020,16,362,396,4329
Aviation,U.S. International Commercial Flights (Departures),04/16/2020,16,362,399,4455
Aviation,U.S. International Commercial Flights (Departures),04/17/2020,16,362,405,4394
Aviation,U.S. International Commercial Flights (Departures),04/18/2020,16,352,352,4803
Aviation,U.S. International Commercial Flights (Departures),04/19/2020,17,332,332,4536
Aviation,U.S. International Commercial Flights (Departures),04/20/2020,17,326,326,4337
Aviation,U.S. International Commercial Flights (Departures),04/21/2020,17,326,348,4222
Aviation,U.S. International Commercial Flights (Departures),04/22/2020,17,326,399,4344
Aviation,U.S. International Commercial Flights (Departures),04/23/2020,17,326,415,4430
Aviation,U.S. International Commercial Flights (Departures),04/24/2020,17,326,411,4411
Aviation,U.S. International Commercial Flights (Departures),04/25/2020,17,326,395,4764
Aviation,U.S. International Commercial Flights (Departures),04/26/2020,18,326,355,4506
Aviation,U.S. International Commercial Flights (Departures),04/27/2020,18,326,332,4320
Aviation,U.S. International Commercial Flights (Departures),04/28/2020,18,326,342,4143
Aviation,U.S. International Commercial Flights (Departures),04/29/2020,18,326,409,4247
Aviation,U.S. International Commercial Flights (Departures),04/30/2020,18,326,415,4313
Aviation,U.S. International Commercial Flights (Departures),05/01/2020,18,326,426,4348
Aviation,U.S. International Commercial Flights (Departures),05/02/2020,18,326,353,4644
Aviation,U.S. International Commercial Flights (Departures),05/03/2020,19,326,330,4414
Aviation,U.S. International Commercial Flights (Departures),05/04/2020,19,326,342,4302
Aviation,U.S. International Commercial Flights (Departures),05/05/2020,19,326,349,4145
Aviation,U.S. International Commercial Flights (Departures),05/06/2020,19,326,388,4249
Aviation,U.S. International Commercial Flights (Departures),05/07/2020,19,326,432,4354
Aviation,U.S. International Commercial Flights (Departures),05/08/2020,19,326,423,4401
Aviation,U.S. International Commercial Flights (Departures),05/09/2020,19,326,367,4611
Aviation,U.S. International Commercial Flights (Departures),05/10/2020,20,326,376,4394
Aviation,U.S. International Commercial Flights (Departures),05/11/2020,20,326,378,4285
Aviation,U.S. International Commercial Flights (Departures),05/12/2020,20,326,364,4207
Aviation,U.S. International Commercial Flights (Departures),05/13/2020,20,326,430,4293
Aviation,U.S. International Commercial Flights (Departures),05/14/2020,20,326,441,4416
Aviation,U.S. International Commercial Flights (Departures),05/15/2020,20,326,427,4410
Aviation,U.S. International Commercial Flights (Departures),05/16/2020,20,326,389,4649
Aviation,U.S. International Commercial Flights (Departures),05/17/2020,21,326,382,4429
Aviation,U.S. International Commercial Flights (Departures),05/18/2020,21,326,359,4313
Aviation,U.S. International Commercial Flights (Departures),05/19/2020,21,326,357,4202
Aviation,U.S. International Commercial Flights (Departures),05/20/2020,21,326,456,4309
Aviation,U.S. International Commercial Flights (Departures),05/21/2020,21,326,459,4433
Aviation,U.S. International Commercial Flights (Departures),05/22/2020,21,326,436,4473
Aviation,U.S. International Commercial Flights (Departures),05/23/2020,21,326,394,4685
Aviation,U.S. International Commercial Flights (Departures),05/24/2020,22,326,395,4390
Aviation,U.S. International Commercial Flights (Departures),05/25/2020,22,326,394,4329
Aviation,U.S. International Commercial Flights (Departures),05/26/2020,22,326,385,4192
Aviation,U.S. International Commercial Flights (Departures),05/27/2020,22,326,447,4204
Aviation,U.S. International Commercial Flights (Departures),05/28/2020,22,326,461,4413
Aviation,U.S. International Commercial Flights (Departures),05/29/2020,22,326,440,4486
Aviation,U.S. International Commercial Flights (Departures),05/30/2020,22,326,387,4712
Aviation,U.S. International Commercial Flights (Departures),05/31/2020,23,326,388,4479
Aviation,U.S. International Commercial Flights (Departures),06/01/2020,23,326,439,4371
Aviation,U.S. International Commercial Flights (Departures),06/02/2020,23,326,418,4296
Aviation,U.S. International Commercial Flights (Departures),06/03/2020,23,326,493,4344
Aviation,U.S. International Commercial Flights (Departures),06/04/2020,23,326,535,4613
Aviation,U.S. International Commercial Flights (Departures),06/05/2020,23,326,534,4661
Aviation,U.S. International Commercial Flights (Departures),06/06/2020,23,326,512,4941
Aviation,U.S. International Commercial Flights (Departures),06/07/2020,24,326,490,4656
Aviation,U.S. International Commercial Flights (Departures),06/08/2020,24,326,472,4537
Aviation,U.S. International Commercial Flights (Departures),06/09/2020,24,326,471,4496
Aviation,U.S. International Commercial Flights (Departures),06/10/2020,24,326,533,4570
Aviation,U.S. International Commercial Flights (Departures),06/11/2020,24,326,556,4645
Aviation,U.S. International Commercial Flights (Departures),06/12/2020,24,326,552,4686
Aviation,U.S. International Commercial Flights (Departures),06/13/2020,24,326,510,5002
Aviation,U.S. International Commercial Flights (Departures),06/14/2020,25,326,490,4695
Aviation,U.S. International Commercial Flights (Departures),06/15/2020,25,326,507,4583
Aviation,U.S. International Commercial Flights (Departures),06/16/2020,25,326,524,4492
Aviation,U.S. International Commercial Flights (Departures),06/17/2020,25,326,563,4618
Aviation,U.S. International Commercial Flights (Departures),06/18/2020,25,326,617,4632
Aviation,U.S. International Commercial Flights (Departures),06/19/2020,25,326,611,4750
Aviation,U.S. International Commercial Flights (Departures),06/20/2020,25,326,583,5087
Aviation,U.S. International Commercial Flights (Departures),06/21/2020,26,326,538,4760
Aviation,U.S. International Commercial Flights (Departures),06/22/2020,26,326,557,4639
Aviation,U.S. International Commercial Flights (Departures),06/23/2020,26,326,555,4566
Aviation,U.S. International Commercial Flights (Departures),06/24/2020,26,326,611,4659
Aviation,U.S. International Commercial Flights (Departures),06/25/2020,26,326,653,4726
Aviation,U.S. International Commercial Flights (Departures),06/26/2020,26,326,655,4730
Aviation,U.S. International Commercial Flights (Departures),06/27/2020,26,326,617,4978
Aviation,U.S. International Commercial Flights (Departures),06/28/2020,27,326,577,4754
Aviation,U.S. International Commercial Flights (Departures),06/29/2020,27,326,571,4642
Aviation,U.S. International Commercial Flights (Departures),06/30/2020,27,326,554,4576
Aviation,U.S. International Commercial Flights (Departures),07/01/2020,27,326,789,4675
Aviation,U.S. International Commercial Flights (Departures),07/02/2020,27,326,870,4626
Aviation,U.S. International Commercial Flights (Departures),07/03/2020,27,326,898,4663
Aviation,U.S. International Commercial Flights (Departures),07/04/2020,27,326,833,5000
Aviation,U.S. International Commercial Flights (Departures),07/05/2020,28,326,804,4842
Aviation,U.S. International Commercial Flights (Departures),07/06/2020,28,326,823,4672
Aviation,U.S. International Commercial Flights (Departures),07/07/2020,28,326,842,4639
Aviation,U.S. International Commercial Flights (Departures),07/08/2020,28,326,932,4670
Aviation,U.S. International Commercial Flights (Departures),07/09/2020,28,326,1000,4620
Aviation,U.S. International Commercial Flights (Departures),07/10/2020,28,326,1013,4766
Aviation,U.S. International Commercial Flights (Departures),07/11/2020,28,326,1015,5109
Aviation,U.S. International Commercial Flights (Departures),07/12/2020,29,326,936,4848
Aviation,U.S. International Commercial Flights (Departures),07/13/2020,29,326,907,4673
Aviation,U.S. International Commercial Flights (Departures),07/14/2020,29,326,866,4622
Aviation,U.S. International Commercial Flights (Departures),07/15/2020,29,326,981,4574
Aviation,U.S. International Commercial Flights (Departures),07/16/2020,29,326,1026,4671
